subject,site_id,site_name,timepoint,volume_csf,volume_tissue,volume_lesion,adc_rate_mean_tissue,adc_rate_mean_csf,adc_rate_mean_lesion,t2_rate_mean_tissue,t2_rate_mean_csf,t2_rate_mean_lesion,adc_qa_snr,t2_qa_snr
QC3023,MG,MGH,early,4.897125583782815,367.3114187869298,41.51925494948049,6.761653241393114E-4,0.0018897559391084333,4.535563737495023E-4,20.959418775099163,12.030070213512419,11.984731910383617,3.244612216043409,7.85110435588649
QC3025,MG,MGH,early,11.367001355052048,396.2621722381283,18.457877200350254,6.887898552894783E-4,0.002016435925606273,5.417022083679196E-4,20.549485591377366,10.483977354054213,12.595807345748907,2.8701515297853004,7.079891673978144
QC3026,MG,MGH,early,11.12400132608419,373.5349195288288,91.01363584967001,6.575900790003772E-4,0.00193749827724001,4.418327716127487E-4,20.768721797974514,10.812599184154307,11.776505478604527,2.85827291852389,7.121215421620921
QC3027,MG,MGH,early,8.849251054912848,377.5747950104195,37.59075448116678,6.289963403689919E-4,0.002037194289448568,4.4099611092248683E-4,20.779285839570356,10.130006579021567,11.653497257155584,2.9555755492748523,7.305754517608567
QC3028,MG,MGH,early,10.75275128182774,406.3567984415014,39.332254688769765,7.192202054819386E-4,0.0020458535597091382,5.277895066707465E-4,20.78062811884119,10.838182398154911,11.937714315396251,3.725706428713625,9.413866035394094
QC3029,MG,MGH,early,8.008875954732337,369.869669091897,54.381381482765335,7.233076211491373E-4,0.0021555841031291605,5.149426708275416E-4,21.17917299716899,10.290006741661589,11.911669342862679,3.862620943406359,8.222403860682592
QC3039,MG,MGH,early,7.411500883519684,399.91729767385317,55.451256610304384,7.07689778333686E-4,0.0018808685547103072,4.824185243453355E-4,20.746571365188103,11.525143647237336,11.149409939327649,3.784283312227137,8.355187839477953
MM0200,UT,UTexas,early,6.341625755980641,408.86104874003126,35.97412928845005,8.692470092711161E-4,0.002280288155164873,6.322453382659544E-4,18.058224172807723,10.472738864385047,8.73567929458475,10.167625647806982,14.138471253003614
MM0201,UT,UTexas,early,7.182000856161151,418.7599249200692,0.0,8.536177614358236E-4,0.0023469267452627604,NA,18.079828894550154,10.160929148134432,NA,8.255131977344496,10.500458554963053
MM0202,UT,UTexas,early,11.252251341372782,420.58917513813276,0.0,8.937596178427853E-4,0.002437833723560172,NA,17.786531546314052,9.753360869288088,NA,9.860093964898505,12.960803784962602
MM0203,UT,UTexas,early,9.952876186475205,424.97667566116354,0.0,8.784139590144362E-4,0.002457236868794218,NA,18.30713105062791,9.935009238517013,NA,7.511203399738964,9.649365225545365
MM0204,UT,UTexas,early,8.883001058936161,417.40317475833194,0.32062503822148,8.831540792270859E-4,0.0023880647792619593,6.148078135753932E-4,18.496687904473674,9.872305466048985,10.580167147987767,8.055074378471122,9.992129431682372
MM0205,UT,UTexas,early,10.99912631119793,424.3016755806973,0.0,8.700781575459343E-4,0.0025120585176727386,NA,18.18195983534852,9.718578882471993,NA,7.315285261685286,9.539555788809698
MM0206,UT,UTexas,early,11.059876318439894,764.2789661091454,55.2487565861645,0.0010434099507032955,0.002344185022657426,5.858655975564251E-4,22.07485186127966,9.854574298623097,9.785215863792311,9.558383757808448,13.567618806356933
MM0207,UT,UTexas,early,8.704126037612598,425.9723007798513,0.0,8.679073115873994E-4,0.0023853363961807606,NA,18.292272732692485,10.085477581038962,NA,9.472561542836237,13.346911339013028
MM0209,UT,UTexas,early,10.614376265332153,419.08054995829065,0.0,8.729569002070591E-4,0.002447594713681749,NA,18.532274204287493,9.909444850503167,NA,8.17287578068119,12.259605652721099
MM3001,UT,UTexas,late,10.67850127297645,428.11880103573407,0.0,8.920218858162521E-4,0.002579039229844213,NA,18.156583863947986,9.767206627409317,NA,10.689237434229177,11.28717171114949
MM3002,UT,UTexas,late,6.716250800639423,411.108799007984,0.0,9.165468787331103E-4,0.002421793288635511,NA,17.994280016233148,10.018303653103622,NA,8.459735980069247,11.026186771871902
MM3003,UT,UTexas,late,9.082126082673712,423.56592549298904,0.0,9.048726558519147E-4,0.002490300164780874,NA,17.962762320526373,9.826911521551557,NA,9.791889785682583,12.921806868777203
MM3004,UT,UTexas,late,9.574876141414093,422.76942539803883,0.0,8.835798653901772E-4,0.0024282953355252573,NA,18.348138171386523,9.913754001653736,NA,9.456998593281138,12.763350983171232
MM3005,UT,UTexas,late,9.909001181244896,427.0928009134253,0.0,9.404317792886173E-4,0.00244554112250923,NA,17.872647880959352,9.843213208852086,NA,8.432002992414429,11.187422054234519
UT0002,UT,UTexas,early,6.341625755980641,408.86104874003126,35.97412928845005,8.692470092711161E-4,0.002280288155164873,6.322453382659544E-4,18.058224172807723,10.472738864385047,8.73567929458475,10.167625647806982,14.138471253003614
AM3691,YL,Yale,early,6.2302507427037055,356.8219175364839,44.863880348190875,6.950560492914987E-4,0.001886220834670005,4.712587017012017E-4,29.315709768714868,15.516986952571932,16.760725694444435,7.295924119291006,11.7466386820567
AM3693,YL,Yale,early,6.814125812307033,301.9579109961852,67.23675801524551,5.860287173919829E-4,0.0015140501905113659,3.823660876196064E-4,33.87005880411455,16.964749603946945,17.620094461331842,6.226839310614797,11.702188518579106
FR8090,YL,Yale,early,5.767875687584309,331.28328949204246,57.60788186739413,6.919638308532786E-4,0.0018229100563971576,4.563383584985233E-4,28.60767261811657,14.6004558227577,15.696895881234548,7.6689726099234425,13.052057816168059
FR8091,YL,Yale,early,6.567750782936843,364.87129349604425,50.02763096375787,6.993965683903952E-4,0.0017323441434826774,4.548329667041231E-4,28.178534532538205,14.558136771793906,14.28927773143983,8.695882257998337,15.336370845096068
FR8093,YL,Yale,early,7.7388759225458275,413.02917423691054,28.211628363087907,7.142112277426888E-4,0.001840723986185866,5.133703657003503E-4,27.426707695896045,14.251260742148716,15.30398741509765,7.706639369703051,13.298469469346761
KW9350,YL,Yale,early,6.625125789776476,372.91054445439755,7.570125902429259,6.981022033019577E-4,0.001861944123205904,5.722033364769272E-4,27.574360311707043,14.012878442677502,18.18736829897999,7.295585231692871,12.626907852805607
KW9351,YL,Yale,early,8.16075097283725,370.2409191361534,65.08688275896044,7.270294324393758E-4,0.0016827287508299569,4.673742312553243E-4,27.82516833506413,15.073003342481464,14.499998951786107,7.893019799896737,13.206494581023414
KW9352,YL,Yale,early,7.796250929385461,399.87004766822054,29.166753476947683,7.253919134097E-4,0.0018846605859547693,4.955007555331097E-4,27.322126679835606,13.498369870892851,14.203426961137856,9.019992951413904,14.55609946023376
QC2310,YL,Yale,early,8.53537601749603,297.7121604900523,57.27038182716099,6.99093465462324E-4,0.002068118805956197,4.534567379657104E-4,28.28251894438466,12.912897156980868,15.745593560609027,9.441343575080731,13.13304588471497
QC2311,YL,Yale,early,7.2292508617937905,365.3134185487496,35.56575423976796,7.327062234377299E-4,0.0018007480480141213,5.09772345472463E-4,29.572558701391095,15.767874593466493,14.92757767932106,5.77859749499411,10.324881510622683
QC2312,YL,Yale,early,14.357251711517641,386.3227960532624,19.774127357259488,6.831709982050026E-4,0.001983478884088978,3.32501328252733E-4,28.91421500885788,13.177209550470156,15.483528360230629,8.817633385216315,13.876453760837052
VH1365,YL,Yale,early,5.22787562321129,303.43953617280863,47.223005629420506,6.694852414515135E-4,0.001842779972653035,4.277437921759777E-4,28.76871130893061,13.655409388345161,15.577318057008005,7.80157999749581,12.92461009055527
VH1373,YL,Yale,early,5.251500626027609,360.5546679814624,11.630251386433896,6.960154888801848E-4,0.001980436204036023,5.314761417640314E-4,28.198063295732187,14.084282057106035,17.919279715382494,6.994622062499066,11.237631996300898
YA2020,YL,Yale,late,11.93737642304605,401.41579785248825,0.2126250253468762,7.434618425354579E-4,0.0019983607214320727,4.2735743657445596E-4,30.234310399598172,13.181421038522739,14.972079462475246,8.207870236237932,13.664590199001
